API Typ,tadir_object,tadir_obj_name,object_type,object_key,software_component,application_component,state,successor_classification,successor_concept_name,successor_tadir_object,successor_tadir_obj_name,successor_object_type,successor_object_name,api_catalog
TIER1,INTF,IF_XCO_CP_GEN_TABL_STR_DOPU_SC,INTF,IF_XCO_CP_GEN_TABL_STR_DOPU_SC,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TABL_STR_D_API,INTF,IF_XCO_CP_GEN_TABL_STR_D_API,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TABL_STR_D_O_DEL,INTF,IF_XCO_CP_GEN_TABL_STR_D_O_DEL,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TABL_STR_D_O_P_O,INTF,IF_XCO_CP_GEN_TABL_STR_D_O_P_O,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TABL_STR_O_PAT_O,INTF,IF_XCO_CP_GEN_TABL_STR_O_PAT_O,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TABL_STR_O_PAT_S,INTF,IF_XCO_CP_GEN_TABL_STR_O_PAT_S,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TABL_STR_S_CHNG,INTF,IF_XCO_CP_GEN_TABL_STR_S_CHNG,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TABL_STR_S_CH_UP,INTF,IF_XCO_CP_GEN_TABL_STR_S_CH_UP,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TABL_STR_S_FORM,INTF,IF_XCO_CP_GEN_TABL_STR_S_FORM,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TABL_STR_TMPLT,INTF,IF_XCO_CP_GEN_TABL_STR_TMPLT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TABL_STR_TMPLT_F,INTF,IF_XCO_CP_GEN_TABL_STR_TMPLT_F,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TTYP_D_API,INTF,IF_XCO_CP_GEN_TTYP_D_API,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TTYP_D_O_DELETE,INTF,IF_XCO_CP_GEN_TTYP_D_O_DELETE,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TTYP_D_O_PUT_OBJ,INTF,IF_XCO_CP_GEN_TTYP_D_O_PUT_OBJ,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TTYP_D_O_PUT_SCT,INTF,IF_XCO_CP_GEN_TTYP_D_O_PUT_SCT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TTYP_S_FORM,INTF,IF_XCO_CP_GEN_TTYP_S_FORM,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TTYP_TEMPLATE,INTF,IF_XCO_CP_GEN_TTYP_TEMPLATE,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_TTYP_TEMPLATE_FY,INTF,IF_XCO_CP_GEN_TTYP_TEMPLATE_FY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_XSLT_D_API,INTF,IF_XCO_CP_GEN_XSLT_D_API,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_XSLT_D_O_DELETE,INTF,IF_XCO_CP_GEN_XSLT_D_O_DELETE,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_XSLT_D_O_PUT_OBJ,INTF,IF_XCO_CP_GEN_XSLT_D_O_PUT_OBJ,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_XSLT_D_O_PUT_SCT,INTF,IF_XCO_CP_GEN_XSLT_D_O_PUT_SCT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_GEN_XSLT_S_FORM,INTF,IF_XCO_CP_GEN_XSLT_S_FORM,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_HASH_ALGORITHM_FCTRY,INTF,IF_XCO_CP_HASH_ALGORITHM_FCTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_I18N_ALO_TARGT_FCTRY,INTF,IF_XCO_CP_I18N_ALO_TARGT_FCTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_I18N_BCO_TARGT_FCTRY,INTF,IF_XCO_CP_I18N_BCO_TARGT_FCTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_I18N_DD_TARGET_FCTRY,INTF,IF_XCO_CP_I18N_DD_TARGET_FCTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_I18N_DE_TARGET_FCTRY,INTF,IF_XCO_CP_I18N_DE_TARGET_FCTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_I18N_DM_TARGET_FCTRY,INTF,IF_XCO_CP_I18N_DM_TARGET_FCTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_I18N_MC_TARGET_FCTRY,INTF,IF_XCO_CP_I18N_MC_TARGET_FCTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_I18N_ME_TARGET_FCTRY,INTF,IF_XCO_CP_I18N_ME_TARGET_FCTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_I18N_TARGET_FACTORY,INTF,IF_XCO_CP_I18N_TARGET_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_I18N_TP_TARGET_FCTRY,INTF,IF_XCO_CP_I18N_TP_TARGET_FCTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_I18N_TT_TARGET_FCTRY,INTF,IF_XCO_CP_I18N_TT_TARGET_FCTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_JSON_DATA,INTF,IF_XCO_CP_JSON_DATA,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_JSON_DATA_BUILDER,INTF,IF_XCO_CP_JSON_DATA_BUILDER,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_JSON_DATA_FACTORY,INTF,IF_XCO_CP_JSON_DATA_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_JSON_TRNSFRMTN_FCTRY,INTF,IF_XCO_CP_JSON_TRNSFRMTN_FCTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_LANG_FORMAT_FACTORY,INTF,IF_XCO_CP_LANG_FORMAT_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_NAMESPACE,INTF,IF_XCO_CP_NAMESPACE,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_NAMESPACE_FACTORY,INTF,IF_XCO_CP_NAMESPACE_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_NAME_CHOICE_FACTORY,INTF,IF_XCO_CP_NAME_CHOICE_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_PACKAGE_FACTORY,INTF,IF_XCO_CP_PACKAGE_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_PKG_FILTER_FACTORY,INTF,IF_XCO_CP_PKG_FILTER_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_REGEX_ENGINE_FACTORY,INTF,IF_XCO_CP_REGEX_ENGINE_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_SOFTWARE_COMPONENT_F,INTF,IF_XCO_CP_SOFTWARE_COMPONENT_F,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_SRVB_API_LCL_SRVC_EP,INTF,IF_XCO_CP_SRVB_API_LCL_SRVC_EP,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_SRVB_API_LSE_ODV2,INTF,IF_XCO_CP_SRVB_API_LSE_ODV2,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_SRVB_API_LSE_ODV2_OP,INTF,IF_XCO_CP_SRVB_API_LSE_ODV2_OP,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_SRVB_API_LSE_ODV4,INTF,IF_XCO_CP_SRVB_API_LSE_ODV4,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_SRVB_API_LSE_ODV4_OP,INTF,IF_XCO_CP_SRVB_API_LSE_ODV4_OP,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_STD_CURRENT,INTF,IF_XCO_CP_STD_CURRENT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_STD_CUR_API_CLL_STCK,INTF,IF_XCO_CP_STD_CUR_API_CLL_STCK,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_STD_SY,INTF,IF_XCO_CP_STD_SY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_STRING_CMP_FACTORY,INTF,IF_XCO_CP_STRING_CMP_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_STRING_DCMP_FACTORY,INTF,IF_XCO_CP_STRING_DCMP_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_SYS_API_LANGUAGES,INTF,IF_XCO_CP_SYS_API_LANGUAGES,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TAB_PSL_FACTORY,INTF,IF_XCO_CP_TAB_PSL_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TENANT,INTF,IF_XCO_CP_TENANT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TEN_GLOBL_ACCOUNT_ID,INTF,IF_XCO_CP_TEN_GLOBL_ACCOUNT_ID,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TEN_SUBACCOUNT_ID,INTF,IF_XCO_CP_TEN_SUBACCOUNT_ID,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TM_DATE,INTF,IF_XCO_CP_TM_DATE,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TM_DATE_FORMAT,INTF,IF_XCO_CP_TM_DATE_FORMAT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TM_FORMAT_FACTORY,INTF,IF_XCO_CP_TM_FORMAT_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TM_MOMENT,INTF,IF_XCO_CP_TM_MOMENT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TM_MOMENT_FORMAT,INTF,IF_XCO_CP_TM_MOMENT_FORMAT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TM_MOMENT_INTERVAL,INTF,IF_XCO_CP_TM_MOMENT_INTERVAL,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TM_TIME,INTF,IF_XCO_CP_TM_TIME,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TM_TIME_FORMAT,INTF,IF_XCO_CP_TM_TIME_FORMAT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TM_TIME_ZONE_FACTORY,INTF,IF_XCO_CP_TM_TIME_ZONE_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TM_UNIX_TIMESTAMP,INTF,IF_XCO_CP_TM_UNIX_TIMESTAMP,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TRANSPORT,INTF,IF_XCO_CP_TRANSPORT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TRANSPORTS,INTF,IF_XCO_CP_TRANSPORTS,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TRANSPORTS_FACTORY,INTF,IF_XCO_CP_TRANSPORTS_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TRANSPORT_FACTORY,INTF,IF_XCO_CP_TRANSPORT_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_API_ENTRIES,INTF,IF_XCO_CP_TR_API_ENTRIES,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_API_KEY_ENTRIES,INTF,IF_XCO_CP_TR_API_KEY_ENTRIES,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_API_OBJ_ENTRIES,INTF,IF_XCO_CP_TR_API_OBJ_ENTRIES,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_ATTRIBUTE,INTF,IF_XCO_CP_TR_ATTRIBUTE,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_ATTRIBUTES,INTF,IF_XCO_CP_TR_ATTRIBUTES,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_ENTRIES,INTF,IF_XCO_CP_TR_ENTRIES,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_ENTRY,INTF,IF_XCO_CP_TR_ENTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_ENTRY_CLASS,INTF,IF_XCO_CP_TR_ENTRY_CLASS,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_ENTRY_FILTER_FCT,INTF,IF_XCO_CP_TR_ENTRY_FILTER_FCT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_FILTER_FACTORY,INTF,IF_XCO_CP_TR_FILTER_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_KEY_ENTRIES,INTF,IF_XCO_CP_TR_KEY_ENTRIES,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_KEY_ENTRY,INTF,IF_XCO_CP_TR_KEY_ENTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_KE_CLASS,INTF,IF_XCO_CP_TR_KE_CLASS,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_KE_TABLE_KEY,INTF,IF_XCO_CP_TR_KE_TABLE_KEY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_KE_TK_COMPONENT,INTF,IF_XCO_CP_TR_KE_TK_COMPONENT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_KE_TK_CPNT_VALUE,INTF,IF_XCO_CP_TR_KE_TK_CPNT_VALUE,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_OBJECT_ENTRIES,INTF,IF_XCO_CP_TR_OBJECT_ENTRIES,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_OBJECT_ENTRY,INTF,IF_XCO_CP_TR_OBJECT_ENTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_OE_CLASS,INTF,IF_XCO_CP_TR_OE_CLASS,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_OE_FILTER_FACTORY,INTF,IF_XCO_CP_TR_OE_FILTER_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_R3TR_API_OBJ_ENTS,INTF,IF_XCO_CP_TR_R3TR_API_OBJ_ENTS,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_R3TR_OBJECT_ENTRS,INTF,IF_XCO_CP_TR_R3TR_OBJECT_ENTRS,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_R3TR_OBJECT_ENTRY,INTF,IF_XCO_CP_TR_R3TR_OBJECT_ENTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_R3TR_OE_CLASS,INTF,IF_XCO_CP_TR_R3TR_OE_CLASS,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_R3TR_TABU_API_OES,INTF,IF_XCO_CP_TR_R3TR_TABU_API_OES,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_R3TR_TABU_OBJ_ENS,INTF,IF_XCO_CP_TR_R3TR_TABU_OBJ_ENS,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_R3TR_TABU_OBJ_ENT,INTF,IF_XCO_CP_TR_R3TR_TABU_OBJ_ENT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_R3TR_TABU_OE_CLSS,INTF,IF_XCO_CP_TR_R3TR_TABU_OE_CLSS,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_REQUEST,INTF,IF_XCO_CP_TR_REQUEST,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_REQUEST_ATTRBTS_F,INTF,IF_XCO_CP_TR_REQUEST_ATTRBTS_F,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_REQUEST_PROPRTIES,INTF,IF_XCO_CP_TR_REQUEST_PROPRTIES,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_SELECTION,INTF,IF_XCO_CP_TR_SELECTION,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_TASK,INTF,IF_XCO_CP_TR_TASK,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_TR_TASK_PROPERTIES,INTF,IF_XCO_CP_TR_TASK_PROPERTIES,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_URL,INTF,IF_XCO_CP_URL,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_USER,INTF,IF_XCO_CP_USER,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_UUID_FORMAT_FACTORY,INTF,IF_XCO_CP_UUID_FORMAT_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_XLSX_DOCUMENT_FCTRY,INTF,IF_XCO_CP_XLSX_DOCUMENT_FCTRY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_XLSX_DOC_EMPTY,INTF,IF_XCO_CP_XLSX_DOC_EMPTY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_XLSX_DOC_FILE_CONTNT,INTF,IF_XCO_CP_XLSX_DOC_FILE_CONTNT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CP_XLSX_SLC_PB_FACTORY,INTF,IF_XCO_CP_XLSX_SLC_PB_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CS_FORMAT,INTF,IF_XCO_CS_FORMAT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CS_LINE_NUMBER_FLAVOR,INTF,IF_XCO_CS_LINE_NUMBER_FLAVOR,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CS_LINE_PATTERN,INTF,IF_XCO_CS_LINE_PATTERN,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CTS_CHANGEABLE,INTF,IF_XCO_CTS_CHANGEABLE,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CTS_CHANGE_CARRIER,INTF,IF_XCO_CTS_CHANGE_CARRIER,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CTS_CHANGE_SCENARIO,INTF,IF_XCO_CTS_CHANGE_SCENARIO,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CTS_CHANGE_TARGET,INTF,IF_XCO_CTS_CHANGE_TARGET,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CTS_OBJECT,INTF,IF_XCO_CTS_OBJECT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_CTS_OBJECT_LOCK,INTF,IF_XCO_CTS_OBJECT_LOCK,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DATABASE_TABLE,INTF,IF_XCO_DATABASE_TABLE,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DATABASE_TABLES,INTF,IF_XCO_DATABASE_TABLES,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DATA_DEFINITION,INTF,IF_XCO_DATA_DEFINITION,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DATA_DEFINITIONS,INTF,IF_XCO_DATA_DEFINITIONS,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DATA_OBJECT,INTF,IF_XCO_DATA_OBJECT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DATE_CALCULATION,INTF,IF_XCO_DATE_CALCULATION,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DBT_CACHEABLE_ORIGIN,INTF,IF_XCO_DBT_CACHEABLE_ORIGIN,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DBT_CONTENT,INTF,IF_XCO_DBT_CONTENT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DBT_FIELD,INTF,IF_XCO_DBT_FIELD,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DBT_FIELDS,INTF,IF_XCO_DBT_FIELDS,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DBT_FIELDS_CONTENT,INTF,IF_XCO_DBT_FIELDS_CONTENT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DBT_FIELDS_FACTORY,INTF,IF_XCO_DBT_FIELDS_FACTORY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DBT_FIELD_CONTENT,INTF,IF_XCO_DBT_FIELD_CONTENT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DBT_FIELD_PROPOSAL_FCT,INTF,IF_XCO_DBT_FIELD_PROPOSAL_FCT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DBT_FIELD_PRP_FKFA,INTF,IF_XCO_DBT_FIELD_PRP_FKFA,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DBT_FIELD_PRP_FKFA_RSLT,INTF,IF_XCO_DBT_FIELD_PRP_FKFA_RSLT,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DBT_FIELD_TYPE,INTF,IF_XCO_DBT_FIELD_TYPE,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
TIER1,INTF,IF_XCO_DBT_FOREIGN_KEY,INTF,IF_XCO_DBT_FOREIGN_KEY,SAP_BASIS,BC-SRV-APS-EXT-XCO,RELEASED,,
